,SAMPLE_NAME,SPEAK,DISTR,NOISE,DISTR_SNR,NOISE_SNR,ECHO,PESQ,STOI,SDR,ESTOI,PROCESSING_TIME
1052,001052,P361,3830,DLIVING,-10.0,inf,True,3.0821681022644043,0.9675624966621399,18.90669822692871,0.9081590175628662,0.016071081161499023
1053,001053,P361,3830,DLIVING,-10.0,-30.0,False,1.2127292156219482,0.7682399749755859,7.7618889808654785,0.5205733180046082,0.01517343521118164
1054,001054,P361,3830,DLIVING,inf,-30.0,False,1.095492959022522,0.7421144843101501,6.5307841300964355,0.4476286768913269,0.016197681427001953
1055,001055,P361,3830,DLIVING,-10.0,inf,False,2.905836820602417,0.9698782563209534,21.8669376373291,0.9069108366966248,0.015343427658081055
1056,001056,P288,887,PRESTO,-2.0,-7.0,True,1.8841054439544678,0.9318711161613464,16.54192543029785,0.7924773693084717,0.016527652740478516
1057,001057,P288,887,PRESTO,inf,-7.0,True,2.094618558883667,0.9384064674377441,16.87147331237793,0.804631769657135,0.015131235122680664
1058,001058,P288,887,PRESTO,-2.0,inf,True,2.5661120414733887,0.9602965116500854,19.08553123474121,0.8717503547668457,0.01544642448425293
1059,001059,P288,887,PRESTO,-8.0,-25.0,False,1.1595101356506348,0.6891607642173767,6.787717819213867,0.334748238325119,0.015142202377319336
1060,001060,P288,887,PRESTO,inf,-25.0,False,1.1715600490570068,0.7290381789207458,7.214247226715088,0.41221728920936584,0.015996217727661133
1061,001061,P288,887,PRESTO,-8.0,inf,False,3.452086925506592,0.9771150350570679,30.518625259399414,0.9346529245376587,0.015123605728149414
1062,001062,P272,8838,PSTATION,-3.0,-27.0,True,1.133867621421814,0.6721572875976562,2.2832162380218506,0.47652530670166016,0.017836570739746094
1063,001063,P272,8838,PSTATION,inf,-27.0,True,1.1044158935546875,0.6625750064849854,2.4636313915252686,0.4281631112098694,0.015085697174072266
1064,001064,P272,8838,PSTATION,-3.0,inf,True,2.9102399349212646,0.9748212695121765,15.979016304016113,0.941312313079834,0.01673412322998047
1065,001065,P272,8838,PSTATION,-15.0,-3.0,False,2.238248586654663,0.9542496800422668,13.538082122802734,0.9003574848175049,0.015621185302734375
1066,001066,P272,8838,PSTATION,inf,-3.0,False,3.281036615371704,0.9894839525222778,21.086580276489258,0.9698264002799988,0.015362024307250977
1067,001067,P272,8838,PSTATION,-15.0,inf,False,2.2917919158935547,0.9586374759674072,14.35455322265625,0.9078726172447205,0.015423774719238281
1068,001068,P260,7176,DKITCHEN,-12.0,-4.0,True,2.570735216140747,0.9775502681732178,16.38125991821289,0.9391621947288513,0.017432689666748047
1069,001069,P260,7176,DKITCHEN,inf,-4.0,True,2.9743869304656982,0.9933944344520569,19.618745803833008,0.9816752672195435,0.015291690826416016
1070,001070,P260,7176,DKITCHEN,-12.0,inf,True,2.631331443786621,0.9775280356407166,16.560588836669922,0.9387151002883911,0.015069246292114258
1071,001071,P260,7176,DKITCHEN,-9.0,-23.0,False,2.110459089279175,0.9882278442382812,19.927413940429688,0.9557893872261047,0.015668630599975586
1072,001072,P260,7176,DKITCHEN,inf,-23.0,False,2.6265764236450195,0.9898270964622498,21.213701248168945,0.9688203930854797,0.017651081085205078
1073,001073,P260,7176,DKITCHEN,-9.0,inf,False,3.806013345718384,0.9993716478347778,30.056529998779297,0.9980156421661377,0.015164852142333984
1074,001074,P288,125,TCAR,-11.0,-23.0,True,2.212815523147583,0.9708559513092041,16.714189529418945,0.8821309804916382,0.016080856323242188
1075,001075,P288,125,TCAR,inf,-23.0,True,3.1269280910491943,0.9865327477455139,19.422618865966797,0.9456106424331665,0.017493486404418945
1076,001076,P288,125,TCAR,-11.0,inf,True,2.782011032104492,0.9877431392669678,18.76058578491211,0.94422847032547,0.015883922576904297
1077,001077,P288,125,TCAR,-12.0,-5.0,False,3.004861354827881,0.9919413328170776,21.98225975036621,0.9625692367553711,0.018440961837768555
1078,001078,P288,125,TCAR,inf,-5.0,False,3.9293270111083984,0.998638391494751,24.400022506713867,0.9914935827255249,0.015609502792358398
1079,001079,P288,125,TCAR,-12.0,inf,False,2.983175039291382,0.9929069876670837,25.293563842773438,0.9713793396949768,0.016048908233642578
1080,001080,P272,26,OOFFICE,-11.0,-21.0,True,2.0732758045196533,0.7760962247848511,14.524401664733887,0.6019760966300964,0.016003847122192383
1081,001081,P272,26,OOFFICE,inf,-21.0,True,2.487352132797241,0.8165015578269958,16.40019416809082,0.6902329921722412,0.015340328216552734
1082,001082,P272,26,OOFFICE,-11.0,inf,True,2.0132622718811035,0.7508904933929443,15.092997550964355,0.5892773270606995,0.016486167907714844
1083,001083,P272,26,OOFFICE,-2.0,-27.0,False,2.415895700454712,0.7982987761497498,17.83924674987793,0.6708808541297913,0.016475915908813477
1084,001084,P272,26,OOFFICE,inf,-27.0,False,2.47739839553833,0.8008825182914734,18.433605194091797,0.6706002950668335,0.01695084571838379
1085,001085,P272,26,OOFFICE,-2.0,inf,False,3.1543021202087402,0.8376758098602295,28.556188583374023,0.7746188640594482,0.015400409698486328
1086,001086,P308,7312,NPARK,-4.0,-23.0,True,2.095146417617798,0.8793138861656189,17.028846740722656,0.803572952747345,0.018004179000854492
1087,001087,P308,7312,NPARK,inf,-23.0,True,1.7163329124450684,0.8372254371643066,17.220239639282227,0.7700130939483643,0.016735076904296875
1088,001088,P308,7312,NPARK,-4.0,inf,True,2.6632213592529297,0.9410215020179749,18.584144592285156,0.8994382619857788,0.015096426010131836
1089,001089,P308,7312,NPARK,-5.0,-10.0,False,3.2043793201446533,0.9332707524299622,25.979198455810547,0.8781852722167969,0.015567302703857422
1090,001090,P308,7312,NPARK,inf,-10.0,False,3.2436797618865967,0.9542208909988403,26.662092208862305,0.9187461137771606,0.015326976776123047
1091,001091,P308,7312,NPARK,-5.0,inf,False,4.2194013595581055,0.9988641142845154,37.543827056884766,0.9975768327713013,0.016342639923095703
1092,001092,P237,211,NRIVER,-3.0,-2.0,True,2.6885385513305664,0.9702081680297852,18.00906753540039,0.8973029851913452,0.015944719314575195
1093,001093,P237,211,NRIVER,inf,-2.0,True,2.859363079071045,0.9762833118438721,18.792125701904297,0.9171451926231384,0.016398906707763672
1094,001094,P237,211,NRIVER,-3.0,inf,True,2.9547789096832275,0.9858167767524719,19.798816680908203,0.9433476328849792,0.015163183212280273
1095,001095,P237,211,NRIVER,-2.0,-7.0,False,2.0403218269348145,0.9448420405387878,17.51719093322754,0.8183404207229614,0.016246557235717773
1096,001096,P237,211,NRIVER,inf,-7.0,False,2.518791913986206,0.9619209170341492,17.819393157958984,0.8614331483840942,0.015577316284179688
1097,001097,P237,211,NRIVER,-2.0,inf,False,3.464240550994873,0.9891428351402283,29.03070831298828,0.9590086340904236,0.015505790710449219
1098,001098,P237,4853,NFIELD,-6.0,-29.0,True,1.566422939300537,0.9147554636001587,10.360572814941406,0.7014886140823364,0.015149593353271484
1099,001099,P237,4853,NFIELD,inf,-29.0,True,1.5627609491348267,0.9281208515167236,10.359151840209961,0.728251039981842,0.015656232833862305
1100,001100,P237,4853,NFIELD,-6.0,inf,True,2.491351842880249,0.9665060639381409,17.216299057006836,0.867774248123169,0.015090465545654297
1101,001101,P237,4853,NFIELD,0.0,-16.0,False,2.608351469039917,0.9910902380943298,17.665992736816406,0.9492115378379822,0.016791343688964844
1102,001102,P237,4853,NFIELD,inf,-16.0,False,2.5140106678009033,0.9946724772453308,17.681028366088867,0.9633677005767822,0.01508641242980957
1103,001103,P237,4853,NFIELD,0.0,inf,False,3.850942611694336,0.998645544052124,32.21359634399414,0.9890543818473816,0.016283273696899414
1104,001104,P317,7078,TCAR,-6.0,-29.0,True,1.652774691581726,0.8577805757522583,14.819085121154785,0.7380032539367676,0.015115737915039062
1105,001105,P317,7078,TCAR,inf,-29.0,True,1.8310973644256592,0.9002998471260071,16.13848304748535,0.7941160798072815,0.0157320499420166
1106,001106,P317,7078,TCAR,-6.0,inf,True,1.9840408563613892,0.9048560857772827,16.287240982055664,0.8193967938423157,0.015161752700805664
1107,001107,P317,7078,TCAR,-15.0,-2.0,False,2.0185725688934326,0.9395251870155334,20.070920944213867,0.8845513463020325,0.01654839515686035
1108,001108,P317,7078,TCAR,inf,-2.0,False,4.182959079742432,0.9864152669906616,29.888347625732422,0.9644414186477661,0.01641702651977539
1109,001109,P317,7078,TCAR,-15.0,inf,False,2.1646199226379395,0.9547317624092102,21.266433715820312,0.9111595153808594,0.015157222747802734
1110,001110,P272,8975,NPARK,-15.0,-16.0,True,1.403043508529663,0.9020779728889465,10.33566665649414,0.6971874833106995,0.015838623046875
1111,001111,P272,8975,NPARK,inf,-16.0,True,2.2176315784454346,0.9639496207237244,14.592072486877441,0.859931230545044,0.022334575653076172
1112,001112,P272,8975,NPARK,-15.0,inf,True,1.4953029155731201,0.9166516065597534,11.07668685913086,0.7279241681098938,0.017537832260131836
1113,001113,P272,8975,NPARK,-2.0,-10.0,False,2.560232639312744,0.9888253211975098,20.105731964111328,0.9365440607070923,0.02198338508605957
1114,001114,P272,8975,NPARK,inf,-10.0,False,2.747097969055176,0.9886906147003174,20.14382553100586,0.9355847239494324,0.017563581466674805
1115,001115,P272,8975,NPARK,-2.0,inf,False,3.4613735675811768,0.9985362887382507,32.623619079589844,0.9877645373344421,0.016210317611694336
1116,001116,P237,5393,TMETRO,-4.0,-4.0,True,2.8087384700775146,0.9724976420402527,18.600933074951172,0.8899860978126526,0.015576839447021484
1117,001117,P237,5393,TMETRO,inf,-4.0,True,2.903275489807129,0.9799186587333679,19.84927749633789,0.9070577025413513,0.01516103744506836
1118,001118,P237,5393,TMETRO,-4.0,inf,True,3.2649898529052734,0.9873895645141602,26.898921966552734,0.947421669960022,0.0194699764251709
1119,001119,P237,5393,TMETRO,-7.0,-20.0,False,1.8089094161987305,0.8913434743881226,12.481038093566895,0.702263593673706,0.015172719955444336
1120,001120,P237,5393,TMETRO,inf,-20.0,False,1.7245904207229614,0.8896077871322632,12.282891273498535,0.6962162256240845,0.015297412872314453
1121,001121,P237,5393,TMETRO,-7.0,inf,False,3.5081324577331543,0.9907470941543579,30.360687255859375,0.9634458422660828,0.021118879318237305
1122,001122,P288,1069,NRIVER,-13.0,-20.0,True,1.453621506690979,0.9137324690818787,12.598440170288086,0.7550985217094421,0.015727519989013672
1123,001123,P288,1069,NRIVER,inf,-20.0,True,1.9865577220916748,0.9563742280006409,15.930438041687012,0.8542996644973755,0.015070438385009766
1124,001124,P288,1069,NRIVER,-13.0,inf,True,1.8743629455566406,0.9423671364784241,14.739208221435547,0.8190521001815796,0.015116453170776367
1125,001125,P288,1069,NRIVER,-5.0,-12.0,False,2.9935872554779053,0.9886429309844971,22.622987747192383,0.9614483118057251,0.015176534652709961
1126,001126,P288,1069,NRIVER,inf,-12.0,False,3.2668261528015137,0.992265522480011,23.92134666442871,0.9737180471420288,0.015152931213378906
1127,001127,P288,1069,NRIVER,-5.0,inf,False,3.746251344680786,0.9980655312538147,30.593809127807617,0.9927718043327332,0.015507221221923828
1128,001128,P295,831,SPSQUARE,0.0,-27.0,True,1.6090161800384521,0.9005013704299927,12.517032623291016,0.767085611820221,0.015082836151123047
1129,001129,P295,831,SPSQUARE,inf,-27.0,True,1.3891723155975342,0.8895548582077026,12.439074516296387,0.7143923044204712,0.015459299087524414
1130,001130,P295,831,SPSQUARE,0.0,inf,True,2.829223871231079,0.9887555241584778,19.647075653076172,0.9717063307762146,0.015184402465820312
1131,001131,P295,831,SPSQUARE,-3.0,-23.0,False,2.006671905517578,0.9314691424369812,14.601517677307129,0.8471996188163757,0.015434741973876953
1132,001132,P295,831,SPSQUARE,inf,-23.0,False,1.7326204776763916,0.9244703650474548,14.603128433227539,0.8189008831977844,0.016788244247436523
1133,001133,P295,831,SPSQUARE,-3.0,inf,False,4.312999725341797,0.9994745254516602,37.74787902832031,0.9986759424209595,0.01748800277709961
1134,001134,P299,2007,OOFFICE,-2.0,-4.0,True,2.679840564727783,0.9844657182693481,22.297075271606445,0.971099853515625,0.015206098556518555
1135,001135,P299,2007,OOFFICE,inf,-4.0,True,3.7562789916992188,0.995150089263916,24.58759307861328,0.9915966391563416,0.015230417251586914
1136,001136,P299,2007,OOFFICE,-2.0,inf,True,2.7484476566314697,0.9845424294471741,22.543304443359375,0.972707986831665,0.02046656608581543
1137,001137,P299,2007,OOFFICE,-9.0,-14.0,False,2.644350528717041,0.9885700345039368,25.233726501464844,0.9734240770339966,0.01740431785583496
1138,001138,P299,2007,OOFFICE,inf,-14.0,False,3.500081777572632,0.9958102107048035,26.502609252929688,0.9893366694450378,0.015729665756225586
1139,001139,P299,2007,OOFFICE,-9.0,inf,False,3.8424668312072754,0.9957371950149536,31.170419692993164,0.9930264949798584,0.015735387802124023
1140,001140,P260,78,OOFFICE,0.0,-24.0,True,1.9526759386062622,0.9589510560035706,15.0779447555542,0.857789158821106,0.015131711959838867
1141,001141,P260,78,OOFFICE,inf,-24.0,True,2.1820881366729736,0.9794905185699463,15.787628173828125,0.9235389828681946,0.015552043914794922
1142,001142,P260,78,OOFFICE,0.0,inf,True,2.340587615966797,0.9696404933929443,15.93589973449707,0.8943109512329102,0.015586614608764648
1143,001143,P260,78,OOFFICE,-6.0,-6.0,False,3.3404390811920166,0.9991289377212524,23.848865509033203,0.9954299926757812,0.015192747116088867
1144,001144,P260,78,OOFFICE,inf,-6.0,False,3.840519428253174,0.9996387362480164,25.198945999145508,0.9984562993049622,0.016172170639038086
1145,001145,P260,78,OOFFICE,-6.0,inf,False,3.8021185398101807,0.9988757967948914,28.939558029174805,0.9914225339889526,0.015037059783935547
1146,001146,P361,6019,SCAFE,-5.0,-24.0,True,1.4513494968414307,0.9237419962882996,14.440682411193848,0.7814563512802124,0.016412734985351562
1147,001147,P361,6019,SCAFE,inf,-24.0,True,1.3830146789550781,0.9204246401786804,13.662009239196777,0.7689406871795654,0.01569509506225586
1148,001148,P361,6019,SCAFE,-5.0,inf,True,3.133094072341919,0.9909918904304504,21.489944458007812,0.9776799082756042,0.015286922454833984
1149,001149,P361,6019,SCAFE,-5.0,-24.0,False,1.6616556644439697,0.9279175400733948,14.821954727172852,0.794057309627533,0.015070915222167969
1150,001150,P361,6019,SCAFE,inf,-24.0,False,1.6570370197296143,0.9303078651428223,14.438338279724121,0.8017386794090271,0.01637554168701172
1151,001151,P361,6019,SCAFE,-5.0,inf,False,4.4349236488342285,0.9999146461486816,41.52898406982422,0.9996626377105713,0.015047550201416016
1152,001152,P288,6181,OOFFICE,-14.0,-29.0,True,1.5137393474578857,0.9235358238220215,11.55540943145752,0.8047290444374084,0.02182459831237793
1153,001153,P288,6181,OOFFICE,inf,-29.0,True,1.794154167175293,0.9617999196052551,15.936264038085938,0.8899772763252258,0.01512289047241211
1154,001154,P288,6181,OOFFICE,-14.0,inf,True,2.045872688293457,0.9570884108543396,14.108759880065918,0.8847745656967163,0.016154050827026367
1155,001155,P288,6181,OOFFICE,-10.0,-10.0,False,2.642119884490967,0.9919759631156921,23.945798873901367,0.9613779783248901,0.01628708839416504
1156,001156,P288,6181,OOFFICE,inf,-10.0,False,3.3120272159576416,0.997840940952301,26.872764587402344,0.9894441962242126,0.01610422134399414
1157,001157,P288,6181,OOFFICE,-10.0,inf,False,2.9931564331054688,0.9948590993881226,28.604541778564453,0.9756084680557251,0.01515817642211914
1158,001158,P269,4051,DLIVING,-6.0,-20.0,True,1.9490824937820435,0.9423428773880005,15.601923942565918,0.8341229557991028,0.017066001892089844
1159,001159,P269,4051,DLIVING,inf,-20.0,True,1.912200689315796,0.9435154795646667,15.228625297546387,0.820449948310852,0.02181553840637207
1160,001160,P269,4051,DLIVING,-6.0,inf,True,2.51005220413208,0.9756710529327393,19.098804473876953,0.918950617313385,0.01718425750732422
1161,001161,P269,4051,DLIVING,-7.0,-3.0,False,2.960165500640869,0.9917369484901428,22.97456932067871,0.9613343477249146,0.018514633178710938
1162,001162,P269,4051,DLIVING,inf,-3.0,False,3.0926530361175537,0.9958155155181885,23.03716278076172,0.9762006998062134,0.017073392868041992
1163,001163,P269,4051,DLIVING,-7.0,inf,False,3.7972049713134766,0.9945034980773926,35.53900909423828,0.9753808975219727,0.01787567138671875
1164,001164,P299,4160,DWASHING,-15.0,-13.0,True,2.4248297214508057,0.9698100686073303,20.464048385620117,0.9223978519439697,0.015181779861450195
1165,001165,P299,4160,DWASHING,inf,-13.0,True,4.012310028076172,0.9991229772567749,29.389493942260742,0.9977756142616272,0.015104293823242188
1166,001166,P299,4160,DWASHING,-15.0,inf,True,2.7216055393218994,0.971704363822937,21.200836181640625,0.9201083779335022,0.025211811065673828
1167,001167,P299,4160,DWASHING,-2.0,-1.0,False,3.4509506225585938,0.9948660135269165,27.23611068725586,0.9756758809089661,0.016629695892333984
1168,001168,P299,4160,DWASHING,inf,-1.0,False,4.355721950531006,0.9997408390045166,31.50318717956543,0.9992333054542542,0.015083789825439453
1169,001169,P299,4160,DWASHING,-2.0,inf,False,3.637145757675171,0.9967910647392273,31.527191162109375,0.988600492477417,0.0162508487701416
1170,001170,P308,4340,STRAFFIC,-13.0,-20.0,True,1.663930892944336,0.6691586971282959,10.437777519226074,0.5028406977653503,0.015503644943237305
1171,001171,P308,4340,STRAFFIC,inf,-20.0,True,1.9182045459747314,0.682751476764679,13.15138053894043,0.561992347240448,0.017394542694091797
1172,001172,P308,4340,STRAFFIC,-13.0,inf,True,1.7247240543365479,0.6732151508331299,11.446663856506348,0.5491197109222412,0.018996477127075195
1173,001173,P308,4340,STRAFFIC,-3.0,-26.0,False,1.6949344873428345,0.6583017706871033,14.953929901123047,0.5219326615333557,0.016083478927612305
1174,001174,P308,4340,STRAFFIC,inf,-26.0,False,1.7313365936279297,0.6614751815795898,14.8114652633667,0.5056108236312866,0.015123367309570312
1175,001175,P308,4340,STRAFFIC,-3.0,inf,False,3.6974828243255615,0.8250063061714172,36.01875686645508,0.7949225902557373,0.01542043685913086
1176,001176,P308,7517,DLIVING,-6.0,-11.0,True,1.939857006072998,0.9662555456161499,16.649826049804688,0.8894556164741516,0.015215158462524414
1177,001177,P308,7517,DLIVING,inf,-11.0,True,2.763820171356201,0.972425639629364,17.371557235717773,0.9095304012298584,0.016399383544921875
1178,001178,P308,7517,DLIVING,-6.0,inf,True,2.2791168689727783,0.9817534685134888,18.79082679748535,0.9418730139732361,0.015058517456054688
1179,001179,P308,7517,DLIVING,-1.0,-26.0,False,1.3089655637741089,0.892056941986084,7.927458763122559,0.7278305292129517,0.018535137176513672
1180,001180,P308,7517,DLIVING,inf,-26.0,False,1.2550405263900757,0.8225189447402954,8.011706352233887,0.6519336104393005,0.01732349395751953
1181,001181,P308,7517,DLIVING,-1.0,inf,False,4.38460636138916,0.9999093413352966,39.95844268798828,0.9994542002677917,0.020936965942382812
1182,001182,P288,1578,DWASHING,-14.0,-4.0,True,2.0079338550567627,0.9305284023284912,13.193140029907227,0.8801319003105164,0.018512248992919922
1183,001183,P288,1578,DWASHING,inf,-4.0,True,3.235503911972046,0.99512779712677,22.102663040161133,0.9899029731750488,0.025244951248168945
1184,001184,P288,1578,DWASHING,-14.0,inf,True,1.889004111289978,0.9274839162826538,13.12472152709961,0.8788109421730042,0.021723270416259766
1185,001185,P288,1578,DWASHING,-10.0,-13.0,False,3.012483835220337,0.9983270168304443,22.74616050720215,0.9935027956962585,0.015720367431640625
1186,001186,P288,1578,DWASHING,inf,-13.0,False,3.6034750938415527,0.9997668862342834,26.380104064941406,0.9989168643951416,0.015515565872192383
1187,001187,P288,1578,DWASHING,-10.0,inf,False,3.491090774536133,0.9993274211883545,30.025508880615234,0.9976350665092468,0.015093564987182617
1188,001188,P260,5808,NFIELD,-13.0,-12.0,True,1.1799654960632324,0.8689678907394409,5.849430084228516,0.7033032774925232,0.0162045955657959
1189,001189,P260,5808,NFIELD,inf,-12.0,True,2.574211359024048,0.9816563129425049,19.48080062866211,0.946988046169281,0.01593804359436035
1190,001190,P260,5808,NFIELD,-13.0,inf,True,1.2505362033843994,0.8792530298233032,6.077067852020264,0.740439772605896,0.016124248504638672
1191,001191,P260,5808,NFIELD,-3.0,-18.0,False,2.5499799251556396,0.9788987040519714,20.189992904663086,0.9327787756919861,0.015117883682250977
1192,001192,P260,5808,NFIELD,inf,-18.0,False,2.648420810699463,0.982864260673523,20.362071990966797,0.9455804228782654,0.015580892562866211
1193,001193,P260,5808,NFIELD,-3.0,inf,False,3.9859297275543213,0.9997202754020691,36.29380416870117,0.9989557266235352,0.015053510665893555
1194,001194,P269,3242,OHALLWAY,-4.0,-2.0,True,3.044959306716919,0.9883723855018616,18.173017501831055,0.9669448137283325,0.016308069229125977
1195,001195,P269,3242,OHALLWAY,inf,-2.0,True,3.198302745819092,0.9943320751190186,19.899959564208984,0.983174741268158,0.015093564987182617
1196,001196,P269,3242,OHALLWAY,-4.0,inf,True,3.1790027618408203,0.9884771108627319,19.16387176513672,0.9672401547431946,0.016169071197509766
1197,001197,P269,3242,OHALLWAY,-2.0,-15.0,False,2.7292046546936035,0.9957941770553589,22.42450523376465,0.9866258502006531,0.015123128890991211
1198,001198,P269,3242,OHALLWAY,inf,-15.0,False,2.9374120235443115,0.9961833357810974,22.353017807006836,0.9869329333305359,0.015552759170532227
1199,001199,P269,3242,OHALLWAY,-2.0,inf,False,4.301414966583252,0.9996122121810913,36.2994270324707,0.9983158111572266,0.015141487121582031
1200,001200,P317,5049,PSTATION,-13.0,-30.0,True,1.0512032508850098,0.6005074977874756,3.692553997039795,0.22128243744373322,0.016376972198486328
1201,001201,P317,5049,PSTATION,inf,-30.0,True,1.0932962894439697,0.6300598978996277,5.027064323425293,0.2681431472301483,0.018687725067138672
1202,001202,P317,5049,PSTATION,-13.0,inf,True,1.319340467453003,0.7641182541847229,10.860557556152344,0.4840976297855377,0.016134023666381836
1203,001203,P317,5049,PSTATION,-10.0,-27.0,False,1.123387098312378,0.6623837351799011,8.461997985839844,0.37010708451271057,0.016125917434692383
1204,001204,P317,5049,PSTATION,inf,-27.0,False,1.1279181241989136,0.6796223521232605,8.691905975341797,0.3978615999221802,0.01600170135498047
1205,001205,P317,5049,PSTATION,-10.0,inf,False,3.1315231323242188,0.9627164602279663,22.999378204345703,0.8378710150718689,0.015603065490722656
1206,001206,P361,4406,TCAR,-6.0,-12.0,True,2.842978000640869,0.9701669216156006,19.912715911865234,0.9203744530677795,0.015105962753295898
1207,001207,P361,4406,TCAR,inf,-12.0,True,3.39097261428833,0.9947885274887085,21.117053985595703,0.9833672642707825,0.01804637908935547
1208,001208,P361,4406,TCAR,-6.0,inf,True,2.9640536308288574,0.9688316583633423,20.577285766601562,0.9215981364250183,0.01780557632446289
1209,001209,P361,4406,TCAR,-3.0,-12.0,False,3.339376449584961,0.9947165846824646,25.370546340942383,0.9774069786071777,0.017502784729003906
1210,001210,P361,4406,TCAR,inf,-12.0,False,3.769709587097168,0.9989526867866516,26.849706649780273,0.995951235294342,0.015074968338012695
1211,001211,P361,4406,TCAR,-3.0,inf,False,3.716637134552002,0.9971762299537659,33.128292083740234,0.9817383289337158,0.01715540885925293
1212,001212,P272,3830,NPARK,-4.0,-27.0,True,1.1386162042617798,0.6722598671913147,12.148950576782227,0.24970866739749908,0.015086650848388672
1213,001213,P272,3830,NPARK,inf,-27.0,True,1.1841148138046265,0.6980286240577698,12.006524085998535,0.3054865300655365,0.015485286712646484
1214,001214,P272,3830,NPARK,-4.0,inf,True,2.2606735229492188,0.9378926753997803,19.90644073486328,0.7864701747894287,0.015425682067871094
1215,001215,P272,3830,NPARK,-13.0,-22.0,False,1.21517813205719,0.6924388408660889,14.657661437988281,0.3243706524372101,0.01514887809753418
1216,001216,P272,3830,NPARK,inf,-22.0,False,1.2698014974594116,0.7531181573867798,14.66694450378418,0.4234520494937897,0.015422344207763672
1217,001217,P272,3830,NPARK,-13.0,inf,False,3.425346612930298,0.9906397461891174,35.27585220336914,0.9471678733825684,0.015127897262573242
1218,001218,P272,302,TMETRO,-4.0,-9.0,True,3.5301568508148193,0.9921661019325256,20.87498664855957,0.974550187587738,0.015627622604370117
1219,001219,P272,302,TMETRO,inf,-9.0,True,3.4645214080810547,0.9949688911437988,22.20595932006836,0.9792796969413757,0.015176534652709961
1220,001220,P272,302,TMETRO,-4.0,inf,True,3.742356538772583,0.9976944327354431,30.957408905029297,0.9933109283447266,0.015909910202026367
1221,001221,P272,302,TMETRO,-13.0,-13.0,False,3.3214170932769775,0.9895014762878418,19.605562210083008,0.9634459614753723,0.015162229537963867
1222,001222,P272,302,TMETRO,inf,-13.0,False,3.279873847961426,0.9869477152824402,19.153602600097656,0.9511402249336243,0.01620769500732422
1223,001223,P272,302,TMETRO,-13.0,inf,False,4.145461082458496,0.9991921782493591,33.55110168457031,0.998168408870697,0.01538538932800293
1224,001224,P361,7278,OHALLWAY,-4.0,-14.0,True,2.5221643447875977,0.9480783343315125,16.904436111450195,0.8474963307380676,0.015573740005493164
1225,001225,P361,7278,OHALLWAY,inf,-14.0,True,2.661332845687866,0.9587065577507019,17.653676986694336,0.8767991662025452,0.015093803405761719
1226,001226,P361,7278,OHALLWAY,-4.0,inf,True,2.834273338317871,0.9618596434593201,17.914880752563477,0.889168381690979,0.016377687454223633
1227,001227,P361,7278,OHALLWAY,-5.0,-11.0,False,2.412367582321167,0.966729998588562,21.3111515045166,0.9033306837081909,0.016488075256347656
1228,001228,P361,7278,OHALLWAY,inf,-11.0,False,2.6442692279815674,0.9731689691543579,22.8157901763916,0.9113628268241882,0.0172731876373291
1229,001229,P361,7278,OHALLWAY,-5.0,inf,False,3.1809771060943604,0.9803155064582825,26.1539363861084,0.9233394861221313,0.015100479125976562
1230,001230,P317,3570,OOFFICE,-14.0,-17.0,True,1.7222144603729248,0.8853622078895569,13.134151458740234,0.7440870404243469,0.016203880310058594
1231,001231,P317,3570,OOFFICE,inf,-17.0,True,2.8274588584899902,0.9507080912590027,20.402263641357422,0.8915081024169922,0.015165090560913086
1232,001232,P317,3570,OOFFICE,-14.0,inf,True,1.6842751502990723,0.8807299733161926,13.689896583557129,0.7534124851226807,0.016163349151611328
1233,001233,P317,3570,OOFFICE,-15.0,-19.0,False,2.0470669269561768,0.9186781644821167,19.982887268066406,0.8382478356361389,0.015155553817749023
1234,001234,P317,3570,OOFFICE,inf,-19.0,False,2.514228343963623,0.9602073431015015,23.365215301513672,0.9197120666503906,0.016720294952392578
1235,001235,P317,3570,OOFFICE,-15.0,inf,False,3.0560476779937744,0.9572936296463013,27.048294067382812,0.9052329063415527,0.015201091766357422
1236,001236,P272,7021,TBUS,-12.0,-2.0,True,1.881742000579834,0.9514028429985046,10.916197776794434,0.8326540589332581,0.016255617141723633
1237,001237,P272,7021,TBUS,inf,-2.0,True,3.0933310985565186,0.9821408987045288,15.693283081054688,0.9389898777008057,0.016182899475097656
1238,001238,P272,7021,TBUS,-12.0,inf,True,1.9167914390563965,0.950451135635376,10.964887619018555,0.8339256048202515,0.01520991325378418
1239,001239,P272,7021,TBUS,-14.0,-1.0,False,3.5775132179260254,0.9943855404853821,22.771900177001953,0.9547120928764343,0.015494585037231445
1240,001240,P272,7021,TBUS,inf,-1.0,False,4.092711925506592,0.9976778030395508,25.299306869506836,0.9849493503570557,0.01610398292541504
1241,001241,P272,7021,TBUS,-14.0,inf,False,3.5492398738861084,0.9948632121086121,27.132593154907227,0.9552426934242249,0.015752553939819336
1242,001242,P269,5049,TBUS,-9.0,-15.0,True,2.3675167560577393,0.9585861563682556,17.070791244506836,0.9007332921028137,0.015167474746704102
1243,001243,P269,5049,TBUS,inf,-15.0,True,3.12554669380188,0.9918773174285889,19.256799697875977,0.9769757390022278,0.016022682189941406
1244,001244,P269,5049,TBUS,-9.0,inf,True,2.578603506088257,0.961013913154602,16.540430068969727,0.9129398465156555,0.015151262283325195
